regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Norte,RO,,11,,,,2020-10-14,42,1777225.0,68393,267,1411,5,,,
Norte,RO,,11,,,,2020-10-15,42,1777225.0,68612,219,1416,5,,,
Norte,RO,,11,,,,2020-10-16,42,1777225.0,68823,211,1421,5,,,
Norte,RO,,11,,,,2020-10-17,42,1777225.0,68907,84,1421,0,,,
Norte,RO,,11,,,,2020-10-18,43,1777225.0,68907,0,1421,0,,,
Norte,RO,,11,,,,2020-10-19,43,1777225.0,69213,306,1427,6,,,
Norte,RO,,11,,,,2020-10-20,43,1777225.0,69332,119,1429,2,,,
Norte,RO,,11,,,,2020-10-21,43,1777225.0,69531,199,1429,0,,,
Norte,RO,,11,,,,2020-10-22,43,1777225.0,69806,275,1430,1,,,
Norte,RO,,11,,,,2020-10-23,43,1777225.0,70041,235,1431,1,,,
Norte,RO,,11,,,,2020-10-24,43,1777225.0,70350,309,1434,3,,,
Norte,RO,,11,,,,2020-10-25,44,1777225.0,70461,111,1436,2,,,
Norte,RO,,11,,,,2020-10-26,44,1777225.0,70600,139,1442,6,,,
Norte,RO,,11,,,,2020-10-27,44,1777225.0,70887,287,1448,6,,,
Norte,RO,,11,,,,2020-10-28,44,1777225.0,71121,234,1449,1,,,
Norte,RO,,11,,,,2020-10-29,44,1777225.0,71351,230,1454,5,,,
Norte,RO,,11,,,,2020-10-30,44,1777225.0,71496,145,1455,1,,,
Norte,RO,,11,,,,2020-10-31,44,1777225.0,71666,170,1457,2,,,
Norte,RO,,11,,,,2020-11-01,45,1777225.0,71889,223,1457,0,,,
Norte,RO,,11,,,,2020-11-02,45,1777225.0,71953,64,1457,0,,,
Norte,RO,,11,,,,2020-11-03,45,1777225.0,72049,96,1460,3,,,
Norte,RO,,11,,,,2020-11-04,45,1777225.0,72295,246,1464,4,,,
Norte,RO,,11,,,,2020-11-05,45,1777225.0,72630,335,1470,6,,,
Norte,RO,,11,,,,2020-11-06,45,1777225.0,72827,197,1473,3,,,
Norte,RO,,11,,,,2020-11-07,45,1777225.0,73040,213,1474,1,,,
Norte,RO,,11,,,,2020-11-08,46,1777225.0,73311,271,1476,2,,,
Norte,RO,,11,,,,2020-11-09,46,1777225.0,73490,179,1478,2,,,
Norte,RO,,11,,,,2020-11-10,46,1777225.0,73688,198,1482,4,,,
Norte,RO,,11,,,,2020-11-11,46,1777225.0,73990,302,1486,4,,,
Norte,RO,,11,,,,2020-11-12,46,1777225.0,74248,258,1492,6,,,
Norte,RO,,11,,,,2020-11-13,46,1777225.0,74598,350,1497,5,,,
Norte,RO,,11,,,,2020-11-14,46,1777225.0,74981,383,1501,4,,,
Norte,RO,,11,,,,2020-11-15,47,1777225.0,75182,201,1501,0,,,
Norte,RO,,11,,,,2020-11-16,47,1777225.0,75468,286,1503,2,,,
Norte,RO,,11,,,,2020-11-17,47,1777225.0,75652,184,1508,5,,,
Norte,RO,,11,,,,2020-11-18,47,1777225.0,76019,367,1511,3,,,
Norte,RO,,11,,,,2020-11-19,47,1777225.0,76377,358,1513,2,,,
Norte,RO,,11,,,,2020-11-20,47,1777225.0,76729,352,1515,2,,,
Norte,RO,,11,,,,2020-11-21,47,1777225.0,77064,335,1516,1,,,
Norte,RO,,11,,,,2020-11-22,48,1777225.0,77348,284,1518,2,,,
Norte,RO,,11,,,,2020-11-23,48,1777225.0,77615,267,1522,4,,,
Norte,RO,,11,,,,2020-11-24,48,1777225.0,78189,574,1529,7,,,
Norte,RO,,11,,,,2020-11-25,48,1777225.0,78470,281,1534,5,,,
Norte,RO,,11,,,,2020-11-26,48,1777225.0,78788,318,1535,1,,,
Norte,RO,,11,,,,2020-11-27,48,1777225.0,78788,0,1535,0,,,
Norte,RO,,11,,,,2020-11-28,48,1777225.0,79765,977,1553,18,,,
Norte,RO,,11,,,,2020-11-29,49,1777225.0,80055,290,1555,2,,,
Norte,RO,,11,,,,2020-11-30,49,1777225.0,80538,483,1561,6,,,
Norte,RO,,11,,,,2020-12-01,49,1777225.0,80802,264,1567,6,,,
Norte,RO,,11,,,,2020-12-02,49,1777225.0,81322,520,1579,12,,,
Norte,RO,,11,,,,2020-12-03,49,1777225.0,81733,411,1586,7,,,
Norte,RO,,11,,,,2020-12-04,49,1777225.0,82064,331,1589,3,,,
Norte,RO,,11,,,,2020-12-05,49,1777225.0,82408,344,1593,4,,,
Norte,RO,,11,,,,2020-12-06,50,1777225.0,82909,501,1596,3,,,
Norte,RO,,11,,,,2020-12-07,50,1777225.0,83392,483,1604,8,,,
Norte,RO,,11,,,,2020-12-08,50,1777225.0,83959,567,1610,6,,,
Norte,RO,,11,,,,2020-12-09,50,1777225.0,84405,446,1617,7,,,
Norte,RO,,11,,,,2020-12-10,50,1777225.0,84919,514,1628,11,,,
Norte,RO,,11,,,,2020-12-11,50,1777225.0,85253,334,1634,6,,,
Norte,RO,,11,,,,2020-12-12,50,1777225.0,85410,157,1638,4,,,
Norte,RO,,11,,,,2020-12-13,51,1777225.0,85854,444,1642,4,,,
Norte,RO,,11,,,,2020-12-14,51,1777225.0,86118,264,1645,3,,,
Norte,RO,,11,,,,2020-12-15,51,1777225.0,86909,791,1655,10,,,
Norte,RO,,11,,,,2020-12-16,51,1777225.0,87397,488,1668,13,,,
Norte,RO,,11,,,,2020-12-17,51,1777225.0,87863,466,1681,13,,,
Norte,RO,,11,,,,2020-12-18,51,1777225.0,88410,547,1689,8,,,
Norte,RO,,11,,,,2020-12-19,51,1777225.0,88822,412,1697,8,,,
Norte,RO,,11,,,,2020-12-20,52,1777225.0,89047,225,1698,1,,,
Norte,RO,,11,,,,2020-12-21,52,1777225.0,89583,536,1705,7,,,
Norte,RO,,11,,,,2020-12-22,52,1777225.0,90835,1252,1721,16,,,
Norte,RO,,11,,,,2020-12-23,52,1777225.0,91574,739,1728,7,,,
Norte,RO,,11,,,,2020-12-24,52,1777225.0,92099,525,1732,4,,,
Norte,RO,,11,,,,2020-12-25,52,1777225.0,92381,282,1734,2,,,
Norte,RO,,11,,,,2020-12-26,52,1777225.0,92587,206,1743,9,,,
Norte,RO,,11,,,,2020-12-27,53,1777225.0,92775,188,1747,4,,,
Norte,RO,,11,,,,2020-12-28,53,1777225.0,93667,892,1765,18,,,
Norte,RO,,11,,,,2020-12-29,53,1777225.0,94354,687,1785,20,,,
Norte,RO,,11,,,,2020-12-30,53,1777225.0,95035,681,1805,20,,,
Norte,RO,,11,,,,2020-12-31,53,1777225.0,95729,694,1817,12,,,
Norte,AC,,12,,,,2020-08-01,31,881935.0,19930,305,535,4,,,
Norte,AC,,12,,,,2020-08-02,32,881935.0,19966,36,537,2,,,
Norte,AC,,12,,,,2020-08-03,32,881935.0,20339,373,539,2,,,
Norte,AC,,12,,,,2020-08-04,32,881935.0,20708,369,545,6,,,
Norte,AC,,12,,,,2020-08-05,32,881935.0,21033,325,547,2,,,
Norte,AC,,12,,,,2020-08-06,32,881935.0,21263,230,552,5,,,
Norte,AC,,12,,,,2020-08-07,32,881935.0,21376,113,556,4,,,
Norte,AC,,12,,,,2020-08-08,32,881935.0,21498,122,559,3,,,
Norte,AC,,12,,,,2020-08-09,33,881935.0,21587,89,561,2,,,
Norte,AC,,12,,,,2020-08-10,33,881935.0,21619,32,562,1,,,
Norte,AC,,12,,,,2020-08-11,33,881935.0,21757,138,565,3,,,
Norte,AC,,12,,,,2020-08-12,33,881935.0,21993,236,569,4,,,
Norte,AC,,12,,,,2020-08-13,33,881935.0,22242,249,574,5,,,
Norte,AC,,12,,,,2020-08-14,33,881935.0,22435,193,576,2,,,
Norte,AC,,12,,,,2020-08-15,33,881935.0,22516,81,576,0,,,
Norte,AC,,12,,,,2020-08-16,34,881935.0,22548,32,576,0,,,
Norte,AC,,12,,,,2020-08-17,34,881935.0,22605,57,582,6,,,
Norte,AC,,12,,,,2020-08-18,34,881935.0,22933,328,590,8,,,
Norte,AC,,12,,,,2020-08-19,34,881935.0,23146,213,591,1,,,
Norte,AC,,12,,,,2020-08-20,34,881935.0,23322,176,595,4,,,
Norte,AC,,12,,,,2020-08-21,34,881935.0,23337,15,598,3,,,
Norte,AC,,12,,,,2020-08-22,34,881935.0,23665,328,598,0,,,
Norte,AC,,12,,,,2020-08-23,35,881935.0,23719,54,600,2,,,
Norte,AC,,12,,,,2020-08-24,35,881935.0,23729,10,604,4,,,
Norte,AC,,12,,,,2020-08-25,35,881935.0,23936,207,607,3,,,
Norte,AC,,12,,,,2020-08-26,35,881935.0,24119,183,607,0,,,
Norte,AC,,12,,,,2020-08-27,35,881935.0,24269,150,607,0,,,
Norte,AC,,12,,,,2020-08-28,35,881935.0,24462,193,608,1,,,
Norte,AC,,12,,,,2020-08-29,35,881935.0,24601,139,608,0,,,
Norte,AC,,12,,,,2020-08-30,36,881935.0,24638,37,609,1,,,
Norte,AC,,12,,,,2020-08-31,36,881935.0,24647,9,612,3,,,
Norte,AC,,12,,,,2020-09-01,36,881935.0,24840,193,616,4,,,
Norte,AC,,12,,,,2020-09-02,36,881935.0,25027,187,618,2,,,
Norte,AC,,12,,,,2020-09-03,36,881935.0,25135,108,622,4,,,
Norte,AC,,12,,,,2020-09-04,36,881935.0,25249,114,623,1,,,
Norte,AC,,12,,,,2020-09-05,36,881935.0,25408,159,624,1,,,
Norte,AC,,12,,,,2020-09-06,37,881935.0,25443,35,624,0,,,
Norte,AC,,12,,,,2020-09-07,37,881935.0,25469,26,624,0,,,
Norte,AC,,12,,,,2020-09-08,37,881935.0,25494,25,630,6,,,
Norte,AC,,12,,,,2020-09-09,37,881935.0,25668,174,631,1,,,
Norte,AC,,12,,,,2020-09-10,37,881935.0,25877,209,635,4,,,
Norte,AC,,12,,,,2020-09-11,37,881935.0,26004,127,636,1,,,
Norte,AC,,12,,,,2020-09-12,37,881935.0,26148,144,637,1,,,
Norte,AC,,12,,,,2020-09-13,38,881935.0,26166,18,640,3,,,
Norte,AC,,12,,,,2020-09-14,38,881935.0,26176,10,640,0,,,
Norte,AC,,12,,,,2020-09-15,38,881935.0,26287,111,642,2,,,
Norte,AC,,12,,,,2020-09-16,38,881935.0,26463,176,643,1,,,
Norte,AC,,12,,,,2020-09-17,38,881935.0,26716,253,646,3,,,
Norte,AC,,12,,,,2020-09-18,38,881935.0,26942,226,647,1,,,
Norte,AC,,12,,,,2020-09-19,38,881935.0,27061,119,648,1,,,
Norte,AC,,12,,,,2020-09-20,39,881935.0,27079,18,649,1,,,
Norte,AC,,12,,,,2020-09-21,39,881935.0,27106,27,649,0,,,
Norte,AC,,12,,,,2020-09-22,39,881935.0,27246,140,651,2,,,
Norte,AC,,12,,,,2020-09-23,39,881935.0,27397,151,652,1,,,
Norte,AC,,12,,,,2020-09-24,39,881935.0,27556,159,653,1,,,
Norte,AC,,12,,,,2020-09-25,39,881935.0,27710,154,654,1,,,
Norte,AC,,12,,,,2020-09-26,39,881935.0,27859,149,656,2,,,
Norte,AC,,12,,,,2020-09-27,40,881935.0,27874,15,657,1,,,
Norte,AC,,12,,,,2020-09-28,40,881935.0,27885,11,657,0,,,
Norte,AC,,12,,,,2020-09-29,40,881935.0,28030,145,657,0,,,
Norte,AC,,12,,,,2020-09-30,40,881935.0,28222,192,659,2,,,
Norte,AC,,12,,,,2020-10-01,40,881935.0,28409,187,661,2,,,
Norte,AC,,12,,,,2020-10-02,40,881935.0,28555,146,664,3,,,
Norte,AC,,12,,,,2020-10-03,40,881935.0,28662,107,667,3,,,
Norte,AC,,12,,,,2020-10-04,41,881935.0,28672,10,667,0,,,
Norte,AC,,12,,,,2020-10-05,41,881935.0,28687,15,667,0,,,
Norte,AC,,12,,,,2020-10-06,41,881935.0,28805,118,668,1,,,
Norte,AC,,12,,,,2020-10-07,41,881935.0,28818,13,668,0,,,
Norte,AC,,12,,,,2020-10-08,41,881935.0,28834,16,669,1,,,
Norte,AC,,12,,,,2020-10-09,41,881935.0,29017,183,674,5,,,
Norte,AC,,12,,,,2020-10-10,41,881935.0,29031,14,674,0,,,
Norte,AC,,12,,,,2020-10-11,42,881935.0,29050,19,674,0,,,
Norte,AC,,12,,,,2020-10-12,42,881935.0,29063,13,675,1,,,
Norte,AC,,12,,,,2020-10-13,42,881935.0,29272,209,675,0,,,
Norte,AC,,12,,,,2020-10-14,42,881935.0,29301,29,676,1,,,
Norte,AC,,12,,,,2020-10-15,42,881935.0,29406,105,677,1,,,
Norte,AC,,12,,,,2020-10-16,42,881935.0,29598,192,679,2,,,
Norte,AC,,12,,,,2020-10-17,42,881935.0,29693,95,679,0,,,
Norte,AC,,12,,,,2020-10-18,43,881935.0,29718,25,679,0,,,
Norte,AC,,12,,,,2020-10-19,43,881935.0,29765,47,679,0,,,
Norte,AC,,12,,,,2020-10-20,43,881935.0,29865,100,682,3,,,
Norte,AC,,12,,,,2020-10-21,43,881935.0,29925,60,682,0,,,
Norte,AC,,12,,,,2020-10-22,43,881935.0,30028,103,685,3,,,
Norte,AC,,12,,,,2020-10-23,43,881935.0,30121,93,686,1,,,
Norte,AC,,12,,,,2020-10-24,43,881935.0,30217,96,686,0,,,
Norte,AC,,12,,,,2020-10-25,44,881935.0,30304,87,687,1,,,
Norte,AC,,12,,,,2020-10-26,44,881935.0,30317,13,689,2,,,
Norte,AC,,12,,,,2020-10-27,44,881935.0,30380,63,690,1,,,
Norte,AC,,12,,,,2020-10-28,44,881935.0,30545,165,691,1,,,
Norte,AC,,12,,,,2020-10-29,44,881935.0,30638,93,692,1,,,
Norte,AC,,12,,,,2020-10-30,44,881935.0,30758,120,693,1,,,
Norte,AC,,12,,,,2020-10-31,44,881935.0,30796,38,693,0,,,
Norte,AC,,12,,,,2020-11-01,45,881935.0,30951,155,693,0,,,
Norte,AC,,12,,,,2020-11-02,45,881935.0,30954,3,693,0,,,
Norte,AC,,12,,,,2020-11-03,45,881935.0,30962,8,695,2,,,
Norte,AC,,12,,,,2020-11-04,45,881935.0,31218,256,696,1,,,
Norte,AC,,12,,,,2020-11-05,45,881935.0,31248,30,697,1,,,
Norte,AC,,12,,,,2020-11-06,45,881935.0,31326,78,697,0,,,
Norte,AC,,12,,,,2020-11-07,45,881935.0,31575,249,699,2,,,
Norte,AC,,12,,,,2020-11-08,46,881935.0,31707,132,699,0,,,
Norte,AC,,12,,,,2020-11-09,46,881935.0,31788,81,701,2,,,
Norte,AC,,12,,,,2020-11-10,46,881935.0,31926,138,704,3,,,
Norte,AC,,12,,,,2020-11-11,46,881935.0,32113,187,705,1,,,
Norte,AC,,12,,,,2020-11-12,46,881935.0,32515,402,707,2,,,
Norte,AC,,12,,,,2020-11-13,46,881935.0,32661,146,707,0,,,
Norte,AC,,12,,,,2020-11-14,46,881935.0,32991,330,708,1,,,
Norte,AC,,12,,,,2020-11-15,47,881935.0,33156,165,708,0,,,
Norte,AC,,12,,,,2020-11-16,47,881935.0,33295,139,708,0,,,
Norte,AC,,12,,,,2020-11-17,47,881935.0,33475,180,709,1,,,
Norte,AC,,12,,,,2020-11-18,47,881935.0,33725,250,709,0,,,
Norte,AC,,12,,,,2020-11-19,47,881935.0,33976,251,710,1,,,
Norte,AC,,12,,,,2020-11-20,47,881935.0,34246,270,711,1,,,
Norte,AC,,12,,,,2020-11-21,47,881935.0,34435,189,713,2,,,
Norte,AC,,12,,,,2020-11-22,48,881935.0,34626,191,713,0,,,
Norte,AC,,12,,,,2020-11-23,48,881935.0,34849,223,714,1,,,
Norte,AC,,12,,,,2020-11-24,48,881935.0,35053,204,715,1,,,
Norte,AC,,12,,,,2020-11-25,48,881935.0,35188,135,721,6,,,
Norte,AC,,12,,,,2020-11-26,48,881935.0,35304,116,722,1,,,
Norte,AC,,12,,,,2020-11-27,48,881935.0,35756,452,722,0,,,
Norte,AC,,12,,,,2020-11-28,48,881935.0,35920,164,723,1,,,
Norte,AC,,12,,,,2020-11-29,49,881935.0,36080,160,723,0,,,
Norte,AC,,12,,,,2020-11-30,49,881935.0,36259,179,723,0,,,
Norte,AC,,12,,,,2020-12-01,49,881935.0,36563,304,726,3,,,
Norte,AC,,12,,,,2020-12-02,49,881935.0,36746,183,727,1,,,
Norte,AC,,12,,,,2020-12-03,49,881935.0,36899,153,730,3,,,
Norte,AC,,12,,,,2020-12-04,49,881935.0,37152,253,731,1,,,
Norte,AC,,12,,,,2020-12-05,49,881935.0,37277,125,732,1,,,
Norte,AC,,12,,,,2020-12-06,50,881935.0,37321,44,732,0,,,
Norte,AC,,12,,,,2020-12-07,50,881935.0,37428,107,736,4,,,
Norte,AC,,12,,,,2020-12-08,50,881935.0,37556,128,737,1,,,
Norte,AC,,12,,,,2020-12-09,50,881935.0,37672,116,742,5,,,
Norte,AC,,12,,,,2020-12-10,50,881935.0,37902,230,744,2,,,
Norte,AC,,12,,,,2020-12-11,50,881935.0,38150,248,747,3,,,
Norte,AC,,12,,,,2020-12-12,50,881935.0,38363,213,749,2,,,
Norte,AC,,12,,,,2020-12-13,51,881935.0,38412,49,750,1,,,
Norte,AC,,12,,,,2020-12-14,51,881935.0,38628,216,753,3,,,
Norte,AC,,12,,,,2020-12-15,51,881935.0,38712,84,755,2,,,
Norte,AC,,12,,,,2020-12-16,51,881935.0,38938,226,756,1,,,
Norte,AC,,12,,,,2020-12-17,51,881935.0,39166,228,756,0,,,
Norte,AC,,12,,,,2020-12-18,51,881935.0,39341,175,757,1,,,
Norte,AC,,12,,,,2020-12-19,51,881935.0,39869,528,758,1,,,
Norte,AC,,12,,,,2020-12-20,52,881935.0,39996,127,765,7,,,
Norte,AC,,12,,,,2020-12-21,52,881935.0,40249,253,767,2,,,
Norte,AC,,12,,,,2020-12-22,52,881935.0,40314,65,769,2,,,
Norte,AC,,12,,,,2020-12-23,52,881935.0,40399,85,776,7,,,
Norte,AC,,12,,,,2020-12-24,52,881935.0,40638,239,779,3,,,
Norte,AC,,12,,,,2020-12-25,52,881935.0,40723,85,780,1,,,
Norte,AC,,12,,,,2020-12-26,52,881935.0,40736,13,780,0,,,
Norte,AC,,12,,,,2020-12-27,53,881935.0,40900,164,785,5,,,
Norte,AC,,12,,,,2020-12-28,53,881935.0,41010,110,789,4,,,
Norte,AC,,12,,,,2020-12-29,53,881935.0,41232,222,791,2,,,
Norte,AC,,12,,,,2020-12-30,53,881935.0,41355,123,793,2,,,
Norte,AC,,12,,,,2020-12-31,53,881935.0,41620,265,795,2,,,
Norte,AM,,13,,,,2020-08-01,31,4144597.0,101777,837,3278,10,,,
Norte,AM,,13,,,,2020-08-02,32,4144597.0,102124,347,3283,5,,,
Norte,AM,,13,,,,2020-08-03,32,4144597.0,102386,262,3288,5,,,
Norte,AM,,13,,,,2020-08-04,32,4144597.0,103269,883,3299,11,,,
Norte,AM,,13,,,,2020-08-05,32,4144597.0,104250,981,3317,18,,,
Norte,AM,,13,,,,2020-08-06,32,4144597.0,105054,804,3335,18,,,
Norte,AM,,13,,,,2020-08-07,32,4144597.0,105857,803,3345,10,,,
Norte,AM,,13,,,,2020-08-08,32,4144597.0,106428,571,3364,19,,,
Norte,AM,,13,,,,2020-08-09,33,4144597.0,106950,522,3359,-5,,,
Norte,AM,,13,,,,2020-08-10,33,4144597.0,107197,247,3384,25,,,
Norte,AM,,13,,,,2020-08-11,33,4144597.0,108105,908,3405,21,,,
Norte,AM,,13,,,,2020-08-12,33,4144597.0,108920,815,3417,12,,,
Norte,AM,,13,,,,2020-08-13,33,4144597.0,109802,882,3435,18,,,
Norte,AM,,13,,,,2020-08-14,33,4144597.0,110777,975,3455,20,,,
Norte,AM,,13,,,,2020-08-15,33,4144597.0,111241,464,3463,8,,,
Norte,AM,,13,,,,2020-08-16,34,4144597.0,111912,671,3483,20,,,
Norte,AM,,13,,,,2020-08-17,34,4144597.0,112263,351,3505,22,,,
Norte,AM,,13,,,,2020-08-18,34,4144597.0,112881,618,3524,19,,,
Norte,AM,,13,,,,2020-08-19,34,4144597.0,113592,711,3537,13,,,
Norte,AM,,13,,,,2020-08-20,34,4144597.0,114335,743,3551,14,,,
Norte,AM,,13,,,,2020-08-21,34,4144597.0,114792,457,3556,5,,,
Norte,AM,,13,,,,2020-08-22,34,4144597.0,115369,577,3557,1,,,
Norte,AM,,13,,,,2020-08-23,35,4144597.0,115615,246,3563,6,,,
Norte,AM,,13,,,,2020-08-24,35,4144597.0,115792,177,3578,15,,,
Norte,AM,,13,,,,2020-08-25,35,4144597.0,116579,787,3588,10,,,
Norte,AM,,13,,,,2020-08-26,35,4144597.0,117412,833,3600,12,,,
Norte,AM,,13,,,,2020-08-27,35,4144597.0,118083,671,3616,16,,,
Norte,AM,,13,,,,2020-08-28,35,4144597.0,118844,761,3629,13,,,
Norte,AM,,13,,,,2020-08-29,35,4144597.0,119859,1015,3634,5,,,
Norte,AM,,13,,,,2020-08-30,36,4144597.0,120060,201,3639,5,,,
Norte,AM,,13,,,,2020-08-31,36,4144597.0,120296,236,3649,10,,,
Norte,AM,,13,,,,2020-09-01,36,4144597.0,120919,623,3661,12,,,
Norte,AM,,13,,,,2020-09-02,36,4144597.0,121793,874,3798,137,,,
Norte,AM,,13,,,,2020-09-03,36,4144597.0,122520,727,3828,30,,,
Norte,AM,,13,,,,2020-09-04,36,4144597.0,123187,667,3834,6,,,
Norte,AM,,13,,,,2020-09-05,36,4144597.0,123726,539,3841,7,,,
Norte,AM,,13,,,,2020-09-06,37,4144597.0,123811,85,3847,6,,,
